"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Used to add new Participant","208","Add New Participant","Assurdly | Participant APIs","Wed May 28 18:48:39 GMT 2025","failed","Wed May 28 18:48:39 GMT 2025","","Add Participant","",""
"","199","Delete Brand for Participant","Assurdly | Participant APIs","Wed May 28 18:48:40 GMT 2025","passed","Wed May 28 18:48:40 GMT 2025","","Delete Brands","",""
"Get the detail of Participant","199","Participants Detail - No Auth","Assurdly | Participant APIs","Wed May 28 18:48:38 GMT 2025","failed","Wed May 28 18:48:38 GMT 2025","","Get a Participant","",""
"Used to update the Participant Details","205","Update Participants Detail - Valid","Assurdly | Participant APIs","Wed May 28 18:48:38 GMT 2025","passed","Wed May 28 18:48:38 GMT 2025","","Update Participant","",""
"","642","Login - Valid Credentials","Assurdly | Participant APIs","Wed May 28 18:48:36 GMT 2025","failed","Wed May 28 18:48:37 GMT 2025","Login","Authentication","",""
"","122","Login - Invalid Credentials - Missing Password","Assurdly | Participant APIs","Wed May 28 18:48:37 GMT 2025","failed","Wed May 28 18:48:37 GMT 2025","Login","Authentication","",""
"Used to update the Participant Details","207","Update Participants Detail - Nonexisting participant","Assurdly | Participant APIs","Wed May 28 18:48:38 GMT 2025","passed","Wed May 28 18:48:38 GMT 2025","","Update Participant","",""
"Lists all the participants created with the system","210","Participants List - Valid Request","Assurdly | Participant APIs","Wed May 28 18:48:37 GMT 2025","passed","Wed May 28 18:48:37 GMT 2025","","List Participants","",""
"","199","Get Brands Aligned to Participan - Valid","Assurdly | Participant APIs","Wed May 28 18:48:39 GMT 2025","passed","Wed May 28 18:48:39 GMT 2025","","Get Participant Brands","",""
"Get the detail of Participant","204","Participants Detail","Assurdly | Participant APIs","Wed May 28 18:48:37 GMT 2025","passed","Wed May 28 18:48:38 GMT 2025","","Get a Participant","",""
"Used to update the Participant Details","205","Update Participants Detail - Valid Copy","Assurdly | Participant APIs","Wed May 28 18:48:38 GMT 2025","passed","Wed May 28 18:48:38 GMT 2025","","Update Participant","",""
"","124","Login - Invalid Credentials - Missing Email","Assurdly | Participant APIs","Wed May 28 18:48:37 GMT 2025","passed","Wed May 28 18:48:37 GMT 2025","Login","Authentication","",""
"Used to update the Site Details","204","Update Site Detail","Assurdly | Participant APIs","Wed May 28 18:48:38 GMT 2025","passed","Wed May 28 18:48:39 GMT 2025","","Update Site","",""
"Used to get the release version","202","Get App Release Version","Assurdly | Participant APIs","Wed May 28 18:48:39 GMT 2025","passed","Wed May 28 18:48:39 GMT 2025","","Get App Release","",""
"","201","Get Countries List","Assurdly | Participant APIs","Wed May 28 18:48:40 GMT 2025","failed","Wed May 28 18:48:40 GMT 2025","","Country List","",""
"Used to add new site","206","Add New Site Detail","Assurdly | Participant APIs","Wed May 28 18:48:39 GMT 2025","failed","Wed May 28 18:48:39 GMT 2025","","Add Site","",""
"Lists all the participants created with the system","198","Participants List - No Auth","Assurdly | Participant APIs","Wed May 28 18:48:37 GMT 2025","failed","Wed May 28 18:48:37 GMT 2025","","List Participants","",""
"","124","Login - Invalid Credentials","Assurdly | Participant APIs","Wed May 28 18:48:37 GMT 2025","passed","Wed May 28 18:48:37 GMT 2025","Login","Authentication","",""
"","199","Add new Brand for Participant","Assurdly | Participant APIs","Wed May 28 18:48:39 GMT 2025","passed","Wed May 28 18:48:40 GMT 2025","","create-brands","",""
