"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","196","Delete Brand for Participant","Assurdly | Participant APIs","Sun May 18 20:22:51 GMT 2025","passed","Sun May 18 20:22:52 GMT 2025","","Delete Brands","",""
"Used to update the Participant Details","204","Update Participants Detail - Nonexisting participant","Assurdly | Participant APIs","Sun May 18 20:22:50 GMT 2025","passed","Sun May 18 20:22:50 GMT 2025","","Update Participant","",""
"","198","Get Countries List","Assurdly | Participant APIs","Sun May 18 20:22:52 GMT 2025","failed","Sun May 18 20:22:52 GMT 2025","","Country List","",""
"Used to get the release version","197","Get App Release Version","Assurdly | Participant APIs","Sun May 18 20:22:51 GMT 2025","passed","Sun May 18 20:22:51 GMT 2025","","Get App Release","",""
"","200","Add new Brand for Participant","Assurdly | Participant APIs","Sun May 18 20:22:51 GMT 2025","passed","Sun May 18 20:22:51 GMT 2025","","create-brands","",""
"","202","Get Brands Aligned to Participan - Valid","Assurdly | Participant APIs","Sun May 18 20:22:51 GMT 2025","passed","Sun May 18 20:22:51 GMT 2025","","Get Participant Brands","",""
"Used to add new site","205","Add New Site Detail","Assurdly | Participant APIs","Sun May 18 20:22:50 GMT 2025","failed","Sun May 18 20:22:51 GMT 2025","","Add Site","",""
"","635","Login - Valid Credentials","Assurdly | Participant APIs","Sun May 18 20:22:48 GMT 2025","failed","Sun May 18 20:22:48 GMT 2025","Login","Authentication","",""
"Get the detail of Participant","203","Participants Detail","Assurdly | Participant APIs","Sun May 18 20:22:49 GMT 2025","passed","Sun May 18 20:22:49 GMT 2025","","Get a Participant","",""
"","121","Login - Invalid Credentials - Missing Email","Assurdly | Participant APIs","Sun May 18 20:22:49 GMT 2025","passed","Sun May 18 20:22:49 GMT 2025","Login","Authentication","",""
"Used to update the Participant Details","207","Update Participants Detail - Valid","Assurdly | Participant APIs","Sun May 18 20:22:49 GMT 2025","passed","Sun May 18 20:22:50 GMT 2025","","Update Participant","",""
"","123","Login - Invalid Credentials","Assurdly | Participant APIs","Sun May 18 20:22:48 GMT 2025","passed","Sun May 18 20:22:48 GMT 2025","Login","Authentication","",""
"Lists all the participants created with the system","210","Participants List - Valid Request","Assurdly | Participant APIs","Sun May 18 20:22:49 GMT 2025","passed","Sun May 18 20:22:49 GMT 2025","","List Participants","",""
"Lists all the participants created with the system","200","Participants List - No Auth","Assurdly | Participant APIs","Sun May 18 20:22:49 GMT 2025","failed","Sun May 18 20:22:49 GMT 2025","","List Participants","",""
"Used to add new Participant","204","Add New Participant","Assurdly | Participant APIs","Sun May 18 20:22:51 GMT 2025","failed","Sun May 18 20:22:51 GMT 2025","","Add Participant","",""
"Used to update the Participant Details","203","Update Participants Detail - Valid Copy","Assurdly | Participant APIs","Sun May 18 20:22:50 GMT 2025","passed","Sun May 18 20:22:50 GMT 2025","","Update Participant","",""
"","121","Login - Invalid Credentials - Missing Password","Assurdly | Participant APIs","Sun May 18 20:22:48 GMT 2025","failed","Sun May 18 20:22:49 GMT 2025","Login","Authentication","",""
"Get the detail of Participant","200","Participants Detail - No Auth","Assurdly | Participant APIs","Sun May 18 20:22:49 GMT 2025","failed","Sun May 18 20:22:49 GMT 2025","","Get a Participant","",""
"Used to update the Site Details","199","Update Site Detail","Assurdly | Participant APIs","Sun May 18 20:22:50 GMT 2025","passed","Sun May 18 20:22:50 GMT 2025","","Update Site","",""
