"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","160","Login - Invalid Credentials","Assurdly | Participant APIs","Fri May 23 18:47:20 GMT 2025","passed","Fri May 23 18:47:20 GMT 2025","Login","Authentication","",""
"Lists all the participants created with the system","262","Participants List - No Auth","Assurdly | Participant APIs","Fri May 23 18:47:21 GMT 2025","failed","Fri May 23 18:47:21 GMT 2025","","List Participants","",""
"","263","Add new Brand for Participant","Assurdly | Participant APIs","Fri May 23 18:47:23 GMT 2025","passed","Fri May 23 18:47:24 GMT 2025","","create-brands","",""
"","159","Login - Invalid Credentials - Missing Email","Assurdly | Participant APIs","Fri May 23 18:47:20 GMT 2025","passed","Fri May 23 18:47:20 GMT 2025","Login","Authentication","",""
"","985","Login - Valid Credentials","Assurdly | Participant APIs","Fri May 23 18:47:19 GMT 2025","failed","Fri May 23 18:47:20 GMT 2025","Login","Authentication","",""
"Used to update the Participant Details","268","Update Participants Detail - Valid","Assurdly | Participant APIs","Fri May 23 18:47:21 GMT 2025","passed","Fri May 23 18:47:22 GMT 2025","","Update Participant","",""
"Used to get the release version","263","Get App Release Version","Assurdly | Participant APIs","Fri May 23 18:47:23 GMT 2025","passed","Fri May 23 18:47:23 GMT 2025","","Get App Release","",""
"","262","Get Countries List","Assurdly | Participant APIs","Fri May 23 18:47:24 GMT 2025","failed","Fri May 23 18:47:24 GMT 2025","","Country List","",""
"","260","Get Brands Aligned to Participan - Valid","Assurdly | Participant APIs","Fri May 23 18:47:23 GMT 2025","passed","Fri May 23 18:47:23 GMT 2025","","Get Participant Brands","",""
"","261","Delete Brand for Participant","Assurdly | Participant APIs","Fri May 23 18:47:24 GMT 2025","passed","Fri May 23 18:47:24 GMT 2025","","Delete Brands","",""
"","156","Login - Invalid Credentials - Missing Password","Assurdly | Participant APIs","Fri May 23 18:47:20 GMT 2025","failed","Fri May 23 18:47:20 GMT 2025","Login","Authentication","",""
"Used to update the Participant Details","264","Update Participants Detail - Valid Copy","Assurdly | Participant APIs","Fri May 23 18:47:22 GMT 2025","passed","Fri May 23 18:47:22 GMT 2025","","Update Participant","",""
"Lists all the participants created with the system","276","Participants List - Valid Request","Assurdly | Participant APIs","Fri May 23 18:47:20 GMT 2025","passed","Fri May 23 18:47:21 GMT 2025","","List Participants","",""
"Used to add new site","271","Add New Site Detail","Assurdly | Participant APIs","Fri May 23 18:47:22 GMT 2025","failed","Fri May 23 18:47:23 GMT 2025","","Add Site","",""
"Used to add new Participant","265","Add New Participant","Assurdly | Participant APIs","Fri May 23 18:47:23 GMT 2025","failed","Fri May 23 18:47:23 GMT 2025","","Add Participant","",""
"Used to update the Participant Details","276","Update Participants Detail - Nonexisting participant","Assurdly | Participant APIs","Fri May 23 18:47:22 GMT 2025","passed","Fri May 23 18:47:22 GMT 2025","","Update Participant","",""
"Get the detail of Participant","263","Participants Detail - No Auth","Assurdly | Participant APIs","Fri May 23 18:47:21 GMT 2025","failed","Fri May 23 18:47:21 GMT 2025","","Get a Participant","",""
"Used to update the Site Details","264","Update Site Detail","Assurdly | Participant APIs","Fri May 23 18:47:22 GMT 2025","passed","Fri May 23 18:47:22 GMT 2025","","Update Site","",""
"Get the detail of Participant","265","Participants Detail","Assurdly | Participant APIs","Fri May 23 18:47:21 GMT 2025","passed","Fri May 23 18:47:21 GMT 2025","","Get a Participant","",""
