"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get the detail of Participant","345","Participants Detail","Assurdly | Participant APIs","Fri Jun 13 18:48:25 GMT 2025","passed","Fri Jun 13 18:48:26 GMT 2025","","Get a Participant","",""
"Get the detail of Participant","346","Participants Detail - No Auth","Assurdly | Participant APIs","Fri Jun 13 18:48:26 GMT 2025","failed","Fri Jun 13 18:48:26 GMT 2025","","Get a Participant","",""
"","191","Login - Invalid Credentials","Assurdly | Participant APIs","Fri Jun 13 18:48:24 GMT 2025","passed","Fri Jun 13 18:48:24 GMT 2025","Login","Authentication","",""
"","336","Delete Brand for Participant","Assurdly | Participant APIs","Fri Jun 13 18:48:29 GMT 2025","passed","Fri Jun 13 18:48:29 GMT 2025","","Delete Brands","",""
"","1034","Login - Valid Credentials","Assurdly | Participant APIs","Fri Jun 13 18:48:23 GMT 2025","failed","Fri Jun 13 18:48:24 GMT 2025","Login","Authentication","",""
"Lists all the participants created with the system","336","Participants List - No Auth","Assurdly | Participant APIs","Fri Jun 13 18:48:25 GMT 2025","failed","Fri Jun 13 18:48:25 GMT 2025","","List Participants","",""
"Used to add new site","341","Add New Site Detail","Assurdly | Participant APIs","Fri Jun 13 18:48:27 GMT 2025","failed","Fri Jun 13 18:48:28 GMT 2025","","Add Site","",""
"Used to update the Site Details","340","Update Site Detail","Assurdly | Participant APIs","Fri Jun 13 18:48:27 GMT 2025","passed","Fri Jun 13 18:48:27 GMT 2025","","Update Site","",""
"Used to update the Participant Details","345","Update Participants Detail - Valid","Assurdly | Participant APIs","Fri Jun 13 18:48:26 GMT 2025","passed","Fri Jun 13 18:48:26 GMT 2025","","Update Participant","",""
"","337","Get Brands Aligned to Participan - Valid","Assurdly | Participant APIs","Fri Jun 13 18:48:28 GMT 2025","passed","Fri Jun 13 18:48:29 GMT 2025","","Get Participant Brands","",""
"Used to add new Participant","345","Add New Participant","Assurdly | Participant APIs","Fri Jun 13 18:48:28 GMT 2025","failed","Fri Jun 13 18:48:28 GMT 2025","","Add Participant","",""
"Used to update the Participant Details","343","Update Participants Detail - Nonexisting participant","Assurdly | Participant APIs","Fri Jun 13 18:48:26 GMT 2025","passed","Fri Jun 13 18:48:27 GMT 2025","","Update Participant","",""
"Lists all the participants created with the system","349","Participants List - Valid Request","Assurdly | Participant APIs","Fri Jun 13 18:48:25 GMT 2025","passed","Fri Jun 13 18:48:25 GMT 2025","","List Participants","",""
"Used to update the Participant Details","340","Update Participants Detail - Valid Copy","Assurdly | Participant APIs","Fri Jun 13 18:48:27 GMT 2025","passed","Fri Jun 13 18:48:27 GMT 2025","","Update Participant","",""
"Used to get the release version","337","Get App Release Version","Assurdly | Participant APIs","Fri Jun 13 18:48:28 GMT 2025","passed","Fri Jun 13 18:48:28 GMT 2025","","Get App Release","",""
"","192","Login - Invalid Credentials - Missing Email","Assurdly | Participant APIs","Fri Jun 13 18:48:24 GMT 2025","passed","Fri Jun 13 18:48:25 GMT 2025","Login","Authentication","",""
"","189","Login - Invalid Credentials - Missing Password","Assurdly | Participant APIs","Fri Jun 13 18:48:24 GMT 2025","failed","Fri Jun 13 18:48:24 GMT 2025","Login","Authentication","",""
"","335","Get Countries List","Assurdly | Participant APIs","Fri Jun 13 18:48:29 GMT 2025","failed","Fri Jun 13 18:48:30 GMT 2025","","Country List","",""
"","338","Add new Brand for Participant","Assurdly | Participant APIs","Fri Jun 13 18:48:29 GMT 2025","passed","Fri Jun 13 18:48:29 GMT 2025","","create-brands","",""
