"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Used to get the release version","235","Get App Release Version","Assurdly | Participant APIs","Fri May 16 18:46:44 GMT 2025","passed","Fri May 16 18:46:44 GMT 2025","","Get App Release","",""
"Used to update the Participant Details","245","Update Participants Detail - Nonexisting participant","Assurdly | Participant APIs","Fri May 16 18:46:43 GMT 2025","passed","Fri May 16 18:46:43 GMT 2025","","Update Participant","",""
"","887","Login - Valid Credentials","Assurdly | Participant APIs","Fri May 16 18:46:40 GMT 2025","failed","Fri May 16 18:46:41 GMT 2025","Login","Authentication","",""
"","241","Get Brands Aligned to Participan - Valid","Assurdly | Participant APIs","Fri May 16 18:46:44 GMT 2025","passed","Fri May 16 18:46:44 GMT 2025","","Get Participant Brands","",""
"Get the detail of Participant","235","Participants Detail - No Auth","Assurdly | Participant APIs","Fri May 16 18:46:42 GMT 2025","failed","Fri May 16 18:46:42 GMT 2025","","Get a Participant","",""
"Get the detail of Participant","240","Participants Detail","Assurdly | Participant APIs","Fri May 16 18:46:42 GMT 2025","passed","Fri May 16 18:46:42 GMT 2025","","Get a Participant","",""
"Used to add new Participant","242","Add New Participant","Assurdly | Participant APIs","Fri May 16 18:46:44 GMT 2025","failed","Fri May 16 18:46:44 GMT 2025","","Add Participant","",""
"","144","Login - Invalid Credentials","Assurdly | Participant APIs","Fri May 16 18:46:41 GMT 2025","passed","Fri May 16 18:46:41 GMT 2025","Login","Authentication","",""
"Used to update the Participant Details","244","Update Participants Detail - Valid","Assurdly | Participant APIs","Fri May 16 18:46:42 GMT 2025","passed","Fri May 16 18:46:43 GMT 2025","","Update Participant","",""
"Used to add new site","242","Add New Site Detail","Assurdly | Participant APIs","Fri May 16 18:46:43 GMT 2025","failed","Fri May 16 18:46:44 GMT 2025","","Add Site","",""
"Lists all the participants created with the system","237","Participants List - No Auth","Assurdly | Participant APIs","Fri May 16 18:46:42 GMT 2025","failed","Fri May 16 18:46:42 GMT 2025","","List Participants","",""
"","141","Login - Invalid Credentials - Missing Password","Assurdly | Participant APIs","Fri May 16 18:46:41 GMT 2025","failed","Fri May 16 18:46:41 GMT 2025","Login","Authentication","",""
"Used to update the Participant Details","241","Update Participants Detail - Valid Copy","Assurdly | Participant APIs","Fri May 16 18:46:43 GMT 2025","passed","Fri May 16 18:46:43 GMT 2025","","Update Participant","",""
"","235","Delete Brand for Participant","Assurdly | Participant APIs","Fri May 16 18:46:45 GMT 2025","passed","Fri May 16 18:46:45 GMT 2025","","Delete Brands","",""
"","235","Get Countries List","Assurdly | Participant APIs","Fri May 16 18:46:45 GMT 2025","failed","Fri May 16 18:46:45 GMT 2025","","Country List","",""
"Lists all the participants created with the system","253","Participants List - Valid Request","Assurdly | Participant APIs","Fri May 16 18:46:41 GMT 2025","passed","Fri May 16 18:46:42 GMT 2025","","List Participants","",""
"Used to update the Site Details","238","Update Site Detail","Assurdly | Participant APIs","Fri May 16 18:46:43 GMT 2025","passed","Fri May 16 18:46:43 GMT 2025","","Update Site","",""
"","146","Login - Invalid Credentials - Missing Email","Assurdly | Participant APIs","Fri May 16 18:46:41 GMT 2025","passed","Fri May 16 18:46:41 GMT 2025","Login","Authentication","",""
"","235","Add new Brand for Participant","Assurdly | Participant APIs","Fri May 16 18:46:44 GMT 2025","passed","Fri May 16 18:46:45 GMT 2025","","create-brands","",""
