"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","255","Get transform outprod","Assurdly | Producer API","Sun May 25 20:11:03 GMT 2025","passed","Sun May 25 20:11:04 GMT 2025","Transformation > Get Transform Outprod","Transformation Event","",""
"","262","Get Product Instance Shared Government Copy","Assurdly | Producer API","Sun May 25 20:11:01 GMT 2025","passed","Sun May 25 20:11:01 GMT 2025","","Shared With Government","",""
"","254","Get Product Instance Graph Invalid Field","Assurdly | Producer API","Sun May 25 20:11:06 GMT 2025","failed","Sun May 25 20:11:06 GMT 2025","","Product Instances","",""
"","256","Read Notification - Invalid Notification id","Assurdly | Producer API","Sun May 25 20:10:55 GMT 2025","failed","Sun May 25 20:10:55 GMT 2025","Notification","Home","",""
"","258","Creating Analysis Event - Empty Fields","Assurdly | Producer API","Sun May 25 20:11:13 GMT 2025","passed","Sun May 25 20:11:13 GMT 2025","Single Event","Analysis Event","",""
"","254","Get Tooltips","Assurdly | Producer API","Sun May 25 20:11:02 GMT 2025","passed","Sun May 25 20:11:02 GMT 2025","Transformation > Get Tooltips","Transformation Event","",""
"","248","Get Analysis Product Ids - Empty Fields","Assurdly | Producer API","Sun May 25 20:11:11 GMT 2025","passed","Sun May 25 20:11:11 GMT 2025","Analysis Product Ids","Analysis Event","",""
"","349","Get Share FQS - No auth","Assurdly | Producer API","Sun May 25 20:11:15 GMT 2025","passed","Sun May 25 20:11:15 GMT 2025","","FQS","",""
"","356","Get Analysis Manufacturers - No Auth","Assurdly | Producer API","Sun May 25 20:11:12 GMT 2025","passed","Sun May 25 20:11:12 GMT 2025","Analysis Manufacturers","Analysis Event","",""
"","292","Get Dashboard Filter","Assurdly | Producer API","Sun May 25 20:11:00 GMT 2025","passed","Sun May 25 20:11:00 GMT 2025","Overview > Stats","Dashboard","",""
"","251","Get manufacturers","Assurdly | Producer API","Sun May 25 20:11:04 GMT 2025","passed","Sun May 25 20:11:05 GMT 2025","Transformation > Get Manufacturer","Transformation Event","",""
"","247","Get Share FQS Invalid Field","Assurdly | Producer API","Sun May 25 20:11:14 GMT 2025","passed","Sun May 25 20:11:15 GMT 2025","","FQS","",""
"","215","Login - Invalid Credentials","Assurdly | Producer API","Sun May 25 20:10:53 GMT 2025","passed","Sun May 25 20:10:53 GMT 2025","Login","Authentication","",""
"","266","Participant Details","Assurdly | Producer API","Sun May 25 20:10:54 GMT 2025","passed","Sun May 25 20:10:54 GMT 2025","participant","Home","",""
"","252","Get Preference","Assurdly | Producer API","Sun May 25 20:11:08 GMT 2025","passed","Sun May 25 20:11:09 GMT 2025","Analysis > Get Preference","Analysis Event","",""
"","253","Get Total Events Count","Assurdly | Producer API","Sun May 25 20:11:07 GMT 2025","passed","Sun May 25 20:11:08 GMT 2025","","Events","",""
"","359","Read Notification - No Authorisation","Assurdly | Producer API","Sun May 25 20:10:55 GMT 2025","passed","Sun May 25 20:10:56 GMT 2025","Notification","Home","",""
