"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","132","Login - Invalid Credentials - Missing Email","Assurdly | Participant APIs","Wed Jun 11 18:50:22 GMT 2025","passed","Wed Jun 11 18:50:22 GMT 2025","Login","Authentication","",""
"Used to update the Site Details","210","Update Site Detail","Assurdly | Participant APIs","Wed Jun 11 18:50:23 GMT 2025","passed","Wed Jun 11 18:50:24 GMT 2025","","Update Site","",""
"Lists all the participants created with the system","207","Participants List - No Auth","Assurdly | Participant APIs","Wed Jun 11 18:50:22 GMT 2025","failed","Wed Jun 11 18:50:22 GMT 2025","","List Participants","",""
"Used to get the release version","214","Get App Release Version","Assurdly | Participant APIs","Wed Jun 11 18:50:24 GMT 2025","passed","Wed Jun 11 18:50:24 GMT 2025","","Get App Release","",""
"","205","Delete Brand for Participant","Assurdly | Participant APIs","Wed Jun 11 18:50:25 GMT 2025","passed","Wed Jun 11 18:50:25 GMT 2025","","Delete Brands","",""
"Get the detail of Participant","210","Participants Detail - No Auth","Assurdly | Participant APIs","Wed Jun 11 18:50:23 GMT 2025","failed","Wed Jun 11 18:50:23 GMT 2025","","Get a Participant","",""
"Get the detail of Participant","211","Participants Detail","Assurdly | Participant APIs","Wed Jun 11 18:50:22 GMT 2025","passed","Wed Jun 11 18:50:23 GMT 2025","","Get a Participant","",""
"Used to add new Participant","221","Add New Participant","Assurdly | Participant APIs","Wed Jun 11 18:50:24 GMT 2025","failed","Wed Jun 11 18:50:24 GMT 2025","","Add Participant","",""
"","210","Add new Brand for Participant","Assurdly | Participant APIs","Wed Jun 11 18:50:25 GMT 2025","passed","Wed Jun 11 18:50:25 GMT 2025","","create-brands","",""
"","206","Get Countries List","Assurdly | Participant APIs","Wed Jun 11 18:50:25 GMT 2025","failed","Wed Jun 11 18:50:25 GMT 2025","","Country List","",""
"","127","Login - Invalid Credentials","Assurdly | Participant APIs","Wed Jun 11 18:50:22 GMT 2025","passed","Wed Jun 11 18:50:22 GMT 2025","Login","Authentication","",""
"","207","Get Brands Aligned to Participan - Valid","Assurdly | Participant APIs","Wed Jun 11 18:50:24 GMT 2025","passed","Wed Jun 11 18:50:25 GMT 2025","","Get Participant Brands","",""
"Used to update the Participant Details","215","Update Participants Detail - Valid","Assurdly | Participant APIs","Wed Jun 11 18:50:23 GMT 2025","passed","Wed Jun 11 18:50:23 GMT 2025","","Update Participant","",""
"Used to update the Participant Details","219","Update Participants Detail - Nonexisting participant","Assurdly | Participant APIs","Wed Jun 11 18:50:23 GMT 2025","passed","Wed Jun 11 18:50:23 GMT 2025","","Update Participant","",""
"","669","Login - Valid Credentials","Assurdly | Participant APIs","Wed Jun 11 18:50:21 GMT 2025","failed","Wed Jun 11 18:50:22 GMT 2025","Login","Authentication","",""
"Used to add new site","212","Add New Site Detail","Assurdly | Participant APIs","Wed Jun 11 18:50:24 GMT 2025","failed","Wed Jun 11 18:50:24 GMT 2025","","Add Site","",""
"Used to update the Participant Details","215","Update Participants Detail - Valid Copy","Assurdly | Participant APIs","Wed Jun 11 18:50:23 GMT 2025","passed","Wed Jun 11 18:50:23 GMT 2025","","Update Participant","",""
"Lists all the participants created with the system","219","Participants List - Valid Request","Assurdly | Participant APIs","Wed Jun 11 18:50:22 GMT 2025","passed","Wed Jun 11 18:50:22 GMT 2025","","List Participants","",""
"","127","Login - Invalid Credentials - Missing Password","Assurdly | Participant APIs","Wed Jun 11 18:50:22 GMT 2025","failed","Wed Jun 11 18:50:22 GMT 2025","Login","Authentication","",""
